****j,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,感觉交了智商税 开最强挡可能任何人都出血 就算喷到手上都很痛 最温柔的挡位有喷不出牙缝里的蔬菜残渣 还不如牙线 用了四次 出血两次,差评
e***p,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,618前几天买的，商家说价格与618一样，结果还是吃亏了，差评。,差评
****思,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,没有以前的品质好了，最早买的那个用着都很好，这次买的换了几次都是一样的毛病 冲水头活动，用的时候要两只手扶着才行 要不就会歪 非常不方便,差评
挡***板,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,-5星差评，底下那个密封的东西一扣就掉，要么设计成可以直接拿下来的，要么固定的牢一些，这次一扣直接掉进下水道，直接报废,差评
那***啦,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,最低档冲击力太大打的牙疼，根本用不了。破产品，小米客服也不专业，说牙打出血了，还建义去看牙科。最后想售后处理还得找京东客服。浪费时间,差评
赖***0,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,奉劝大家别买这个冲牙器，水压太大。能把牙齿冲流血。这款产品设计的不人性化，不懂有没有被试过很多次才批量卖的。简直了。不是钢牙就别买了，这会引发很多牙齿的问题。要轻柔一点的，我有插电的我有对比。,差评
C***J,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,差…根本就冲不出来，完全是智商税，水给滋儿的到处都是，牙龈都冲出血了，菜渣也没冲出来…买的时候是因为有人说它可以用来洗宝宝水杯，发现完全就是胡扯，不只洗不干净，一样滋儿的水到处都是，溅你一身,差评
密***搞,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,产品质量很差，买了五六天，从台面掉下来，喷嘴就掉了，里面卡了一截出不了，费半天劲弄出来，申请售后，客服给了两个维护电话，打过去没设备根本维修不了，质量很差，不会再来。头重脚轻，很容易摔！！,差评
蜜***喵,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,真的是个垃圾，我还不如不用，今天牙里塞了点肉，冲一下，最小档位直接把牙龈冲烂掉了，现在疼了一晚上没睡觉,差评
****i,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,差评，用了一个月就坏了，更气人的是小米客服态度恶劣，使用威胁的语气,差评
****5,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,我有一单货物，京东物流配送的，车辆自燃货物破损后不跟买家联系，也不送货，也不给理赔，打电话推诿，从没有一个电话主动回复怎样理赔，怎样跟商家联系重新发货。这样的物流公司跟顺丰比差太多了。当时我让商家寄顺丰，商家说他们合作的是京东物流。,差评
三***三,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,电子垃圾，作用不大，建议小伙伴还是用牙刷刷牙，时间拉长点就好。,差评
i***f,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,你能相信，一个冲牙器水箱的底居然不是一体的，是拼插的，这是乐高吗？一接水就掉底，怎么敢用我买了3个，给家人都买了，结果这样，对小米生态严重质疑，所有产品彻底拔草,差评
n***d,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,喷嘴360度可以轻易旋转，没法固定住，伸到嘴巴里，喷嘴方向变掉了，那喷的方向怎么固定 ？！换个喷的位置，要把冲洗器拿出来，纠正好喷嘴角度，慢慢伸进嘴里，这个居然还是作为卖点在宣传，结构设计师，应该自己没试用过，差评！！！,差评
f***圆,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,充牙器头二个不舒服，一是充头太松易动，二是开柔模式还有脉冲的觉，,差评
_***n,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,感觉特别拉胯，完全不值这个价，真是还不如89的小蓝…灌水太麻烦了 总是弄不满 量也不够 **,差评
徐***彬,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,拆开包裹机身就有很大的黄色污渍擦不掉，严重怀疑他们的退货换货就是把别人坏的修好拿来跟你换。其他东西还无所谓，这个感觉心里接受不了,差评
圣***欢,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,我不想说啥了，之前买的体重秤，也是没多久就出现问题了。后来买了电动牙刷，也是质量问题。上个月买了冲牙器，结果今天就出现异响。现在小米的质量太堪忧了，以前很喜欢小米，现在呵呵,差评
****A,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,千万不要踩雷千万不要踩雷，看看视频你就知道了！这真的是给人因果得吗？还没有冲洗完牙齿，牙龈都给你破几次，我洗一次破一次,差评
曾***Z,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,用第二次，开关键就不灵了，无语，用的时候一直打不开，好不容易开机了又关不到，到处喷水，一直关不到,差评
****d,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,产品质量有着重大问题。产品在设计时没有一丁点的可预见性。使用一星期，不慎掉落一次，喷嘴断口卡在机身里面，整个机器废掉。如果是旋转或是自动弹出则不会有这种问题了。售后的换货方案价格高于原价，提供***，重新购买可能是傻子会做的。对此，十分失望，小米产品不会再买，反映的是整个品牌的理念，作为数一数二的国货品牌，十分失望。伪精致的产品，靠外观，终归被淘汰。,差评
****l,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,垃圾东西，一个月时间都没到，喷嘴卡扣就卡死了不能用，问客服都是智能回答，真是垃圾东西，垃圾服务,差评
b***8,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,差评，设计有缺陷，喷嘴跟机身不固定角度，使用时喷嘴角度会转动大大影响使用效果,差评
****z,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,用了半年多，机身卡槽就坏了，固定不了喷嘴。当时买了小家电换新服务，结果纯纯**。店铺客服把消费者往京东客服那边推，结果京东客服一群机器人，只会推三阻四。先是狡辩称是配件损坏，不在换新范围。又说只能包电池等范围。,差评
a***2,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,冲牙器也买过两个牌子的，一个碧洁，一个好像叫博浩，这个是第三个，真心不好用倒上水盖盖子时盖子掉了；标准喷头水柱很粗，水很快就用完了；带硅胶碰头水柱倒是很细，关键是硅胶太长，更本抵不到牙缝处，抓握也不是很舒服，档位也少；碧洁买的是台式的，能冲很长时间，没带在身边；博浩无线充电的用了半年多就坏了，拆开里面有水，这两个都很好用，会上瘾这回买的这个真不想用第二回了要不是护理产品真要退了看来买东西还是要买专业的关键还是没钱，被当做小白鼠了,差评
****p,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,这是我在京东购物那么久第一次给差评，这个产品设计有问题，喷嘴没有方向固定设计，冲牙时无法控制方向，需要用指头按住喷嘴底部才能勉强使用，使用体验非常差,差评
****c,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,太尴尬了，没有针对任何东西，评价也只是给买的人一个参考，这东西，水箱盖特别容易掉，一旦掉了水箱就漏水了，压根用不了。这个盖子建议改成有个轴的，最起码现在 我就尬住了，联系店家了，店家暂时没有卖盖子的，咋办，我试着找个塑料袋塞住看看行不行，难受,差评
i***u,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,从来没有评价过，这次我必须评价一次，这个设计太差了，冲头不能固定方向，这么高的冲力，稍微偏到口腔的地方，就流血了，我想问下这是哪个设计师设计的，自己不用么？,差评
天***宝,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,不好用，我以前用洁碧的，买了国产想试下，结果大失所望。最重要的是此款有三大弊端：①洁碧的10档中的3档比此款最轻的敏感档位还轻。此款太大了。敏感档位力度太大，冲起来不舒服。②伸进嘴里的管子材质太软了太短了，而手持式太大太粗，在洗牙器时很不方便。③水箱容量太小了只有200ml，每次洗牙需要灌水3次，太不方便。真是太便宜没好货，后悔！,差评
蓝***风,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,差评，虽然是差评，我一分为二来评价，希望对其他买家有帮助。先说好的，设计简洁大方，白颜色清爽，价格比较优惠。不好的，拆封后不支持退货！好的牌子拆封使用后支持退，退货时补个喷头使用的费用。既然退不来就把坑点都吐下吧。喷头拔出来不太容易，喷头相比其他产品重量轻，让我感觉容易坏，于是全网找买这个产品单独喷头，首先本官方店没有卖，其他渠道我问了单独也没有卖的，我找到个类似的冲牙器，牌子是素士，有款和这个很像都是小米生态链产品，于是问客服买素士冲压器喷头是否可以用在这个小米冲牙器，客服回答可以，所以我单独去买了，结果买回来，根本无法匹配使用，这感觉很差。使用上，有个很关键的地方，也是我真得很讨厌不想用这个产品的原因，就是这个冲压器最小档使用，我觉得水打在牙齿的力度仍然太大了，我有问客服这个各个档位水压多少，客服说不知道。但是其他牌子宣传或者客服都会告知。我之所以觉得这个水压大，是因为这个不是我唯一的冲牙器，我一直有在用一个牌子的插电那种的冲牙器，这种水压调节范围大，我一直用比较小档的。最近想买，充电携带便携的。我现在买到其他牌子的冲压器了，还是比较好的。总之，这次购物我贪图便宜，心太急，失望！,差评
柠***檬,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,上一个冲牙器用了半年多，电池崩了。这次换新的喷嘴和冲牙器机身吻合度降低，很松垮，动不动就转圈了。充电器的口，无法贴合，翘起来，贴不上去，以前的就全部贴上去了，这次东西做工差很多。,差评
h***y,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,小米产品一星都多，京东售后值得表扬，看视频吧，用不到一年顶盖就冲开了，京东给换了一个，不到一个礼拜又把头冲开了，又给换了一个，不到一个月盖和头都冲出来了，差点把牙崩坏，视频是最后换的这个的。质量太次了，京东客服主动建议给我退货的。家里还有个小米的热水壶也是反人类设计，做开水热经常把盖掀开，小米的手环腕带戴几个月必坏，手环充电得拼人品，很容易就充不进去，怎么让小米手环充电都成知乎热门问题了。小米啊小米，这一星送给你所有的产品！,差评
****t,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,垃圾小米，一星都不能给，客服说不送充电器的，我用什么充电，客服说手机快充不能用于本产品，必须5v1a的，这年头上哪弄这么low的充电器，恐怕老年机都是快充了！态度恶劣，质量糟糕，喷嘴固定不住，旋转的厉害，冲牙喷嘴一直旋转，没有两年前买的同款质量好，虽说也坏了，水箱不够用，加两次水才够用，加水的盖子还容易坏，上一个两天就折了,差评
这***了,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,前几天吃黑玉米，那个黑色的玉米须卡牙缝了，用冲牙器冲了几分钟都没冲出来，最后开强劲模式，还没冲几下，牙龈立马就出血了，结果还是没冲出来，无奈，每天带着黑色玉米须做核酸，那种感觉就像肉中刺一样，难受了好几天，直到我买了牙线到了，拉几下就出来了，那一刻感觉如释重负，牙线真是好东西，又好用又便宜，立马就把我的冲牙器扔了，垃圾，不仅冲不出卡在牙缝的食物残渣，还把牙龈冲出血了,差评
****u,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,一点都不实用，买了就后悔,差评
****z,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,评价很差，居然无法送到指定位置。,差评
u***8,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,买了之后就可以优惠*元，划不来,差评
S***3,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,不实用，牙缝里冲不掉，就是个喷水器,差评
u***k,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,使用效果很差劲。申请退货客服还拒收。,差评
****t,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,太坑了，昨天买的。今天就便宜了*块钱，,差评
****7,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,体验太太太太太太差了！建议大家不要购买！,差评
红***鞋,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,快递未通知取件导致丢件,差评
D***u,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,把一颗星送给小米客服。,差评
蘩***夙,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,完全没有用，并不实用。智商税。,差评
Z***s,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,买来一个月不到，断了。拿不出来,差评
****4,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,没有收到货！为什么显示已经签收？,差评
****q,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,#，坑我钱，买一次给一次差评。。,差评
****h,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,少斤缺两，在京东网上已有类似商家,差评
****n,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,太冲了吧，滋的嘴巴痛，最温和的都是,差评
u***4,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,对牙龈不好，用过后，这几天一直牙龈出血,差评
****7,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,京东平台把一星自动改5星 我看你能改多少,差评
****h,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,我买的东西就是拿袋子装的？刚拿到货，这个袋子惊到我了，呵,差评
u***2,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,非常不好用，小米最差的产品，没有之一。,差评
****似,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,不是钱多千万别买，可以是说毫无用处的鸡肋,差评
****1,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,要多垃圾有多垃圾 里面还有铁锈，你让我咋用 我**买的新的,差评
曹***i,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,商品可能还可以，就是对自营客服的态度不满意,差评
山***柏,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,真的差，一个月就坏了，客服也没有，全是智能回复！,差评
****6,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,就是个工业垃圾，让专业的人去做专业的事儿吧。,差评
****1,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,什么破东西刚买了不到一个月就漏水，不值得购买,差评
j***o,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,全网都没有配套喷嘴，厂商这是啥销售策略。无语！,差评
晴***y,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,一颗都不想给，智商税，一点都不好用，还不如牙线呢！！！大家不要买了，浪费钱,差评
****N,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,除了便宜一无是处，买了之后全网都找不到可以更换的配件，千万别买了,差评
****4,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,非常不愉快的购物体验,差评
j***n,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,京东店大欺客，走向灭亡,差评
****b,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,不好用，脏东西冲不出来,差评
石***人,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,此用户未及时填写评价内容,差评
g***u,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,不好用，不实用，不会再买,差评
你***_,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,不建议购买，十几秒水就用完了,差评
u***p,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,真的不好用，牙齿上的污垢冲不去！,差评
****o,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,不好用，，不好用，，，就是一个喷水壶，不实际,差评
*****,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,直接把牙龈喷出血，无语了！太垃圾！,差评
l***y,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,简直就是魔鬼模式，一打开，我的嘴巴直接被冲出血，痛死我了,差评
****9,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,垃圾产品，粘性差！败坏京东自营名声,差评
****v,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,不靠谱，没有介绍的那么完美和效果。,差评
****q,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,买回来一天都没用喷嘴断掉了，拿到售后说没法修，我直接裂开,差评
****j,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,申请了退货，京东快递推说无法联系客户，屡次无故不上门收件,差评
呼***4,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,客服是真的垃圾，从来没有回复过问题,差评
****8,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,我昨天刚买，今天就有优惠券减*，原价不变，京东售后的价格保护也没用，真有你的啊小米，告辞,差评
1***2,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,收智商税的，不信你买一个试试就知道了,差评
u***2,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,刚收到货就降价*元，会员不配买特价的吗？,差评
是***2,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,这要是二手翻新的，那得多#啊，第一次买小米的产品，没想到是这样,差评
橘***园,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,根本没人送来了订单就完成了，投诉升级中,差评
孤***友,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,感觉还可以，挺好用，,差评
****x,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,货一直没收到，什么鬼,差评
苏***哥,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,没什么用，已经变成女儿的洒水*玩了,差评
l***8,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,一打开看到盒子裂开了，小米的质量现在变得那么差了？做为粉丝有点失望。,差评
为***j,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,买的就是一玩具，什么作用都没有，数据没一个准确的。,差评
****9,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,客服答非所问，非常不满意。最差的一次购物体验，再也不会有下次，都别买！,差评
u***u,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,工业辣#西，用不了多久就#机，我身边朋友都买过，都是用不了多久就死机了。换了一个新的也是用不了多久就死机，大家还是去买其他比较靠谱的冲牙齿器吧,差评
x***9,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,第一次在京东买东西退差价失败的，前脚到后脚降价*块钱，找客服一口咬定不在保价范围，就因为页面显示原价还是*，合着优惠券还不是钱一样，怕是对差价有什么误解！！！,差评
断***天,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,光是喷嘴没有替换卖这点我就不想要了，可惜拆封了我才在评论看到别人说这件事，这购物体验真的是贼#，希望后来想买的人可以问问客服能单独买喷嘴不，不然喷嘴坏了就报废了。,差评
****m,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,根本就没有收到货！,差评
u***日,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,冲牙器没啥用，除了让牙龈流点血,差评
****n,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,其实就是个喷水器。,差评
****6,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,舌苔喷嘴是实心的 根本喷不出来水  退个喷嘴钱也说退不了  让申请售后  懒得折腾  给个差评,差评
****n,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,冲牙器的冲牙头坏了，买不到易损件，没法使用,差评
加***买,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,#，虚假宣传，标的赠品不给，客服推三阻四,差评
一***硕,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,买了两个后悔了居然要199，其他店一模一样的米家冲牙器只要163,差评
****e,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,收到货的时候里面有水是几个意思，别人用过然后退货的？现在疫情这么严重，这种品控真不让人放心,差评
****c,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,鸡肋产品，广告宣传做得好，冲得一嘴血，牙齿不牢固的人慎拍,差评
****5,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,牙龈都冲出血了，不太实用,差评
u***衷,100011280646,米家 小米立式冲牙器洗牙器美牙仪 高频脉冲水流 4档模式 4种专业喷嘴 45天续航 MEO701,179.0,冲牙器,此用户未及时填写评价内容,差评
